,school_id,short_name,long_name,primary_category,is_high_school,is_middle_school,is_elementary_school,is_pre_school,school_latitude,school_longitude,n_y1,n_low_income_y1,n_special_y1,n_english_learn_y1,n_hispanic_y1,n_y2,n_low_income_y2,n_special_y2,n_english_learn_y2,n_hispanic_y2,community_name,n_non_english_learn_y1,n_non_english_learn_y2,d_total,d_low_income,d_english_learn,d_non_english_learn,d_hispanic,pct_total,pct_low_income,pct_english_learn,pct_non_english_learn,pct_hispanic
91,609958,GUNSAULUS,Frank W Gunsaulus Elementary Scholastic Academy,ES,False,True,True,True,41.813007,-87.699364,652,506,66,266,602,668,491,74,269,621,BRIGHTON PARK,386,399,16,-15,3,13,19,2.4539877300613497,-2.964426877470356,1.1278195488721805,3.3678756476683938,3.1561461794019934
92,610038,LINCOLN,Abraham Lincoln Elementary School,ES,False,True,True,False,41.924525,-87.644497,803,82,49,71,77,846,84,60,61,75,LINCOLN PARK,732,785,43,2,-10,53,-2,5.354919053549191,2.4390243902439024,-14.084507042253522,7.240437158469946,-2.5974025974025974
93,610319,EVERGREEN,Evergreen Academy Middle School,MS,False,True,True,False,41.829356,-87.667817,198,168,29,67,175,200,173,28,66,183,MCKINLEY PARK,131,134,2,5,-1,3,8,1.0101010101010102,2.9761904761904763,-1.492537313432836,2.2900763358778624,4.571428571428571
94,609712,HIRSCH HS,Emil G Hirsch Metropolitan High School,HS,True,False,False,False,41.753748,-87.601727,104,65,30,0,4,104,75,28,0,6,GREATER GRAND CROSSING,104,104,0,10,0,0,2,0.0,15.384615384615385,,0.0,50.0
95,609955,GRESHAM,Walter Q Gresham Elementary School,ES,False,True,True,True,41.73892,-87.645025,332,278,50,1,6,327,273,55,5,10,AUBURN GRESHAM,331,322,-5,-5,4,-9,4,-1.5060240963855422,-1.7985611510791366,400.0,-2.719033232628399,66.66666666666667
96,610226,SANDOVAL,Socorro Sandoval Elementary School,ES,False,False,True,True,41.792346,-87.710987,738,585,53,537,711,720,583,64,526,691,GAGE PARK,201,194,-18,-2,-11,-7,-20,-2.4390243902439024,-0.3418803418803419,-2.0484171322160147,-3.482587064676617,-2.8129395218002813
97,610107,OTIS,James Otis Elementary School,ES,False,True,True,True,41.891806,-87.665426,325,259,122,130,192,346,269,122,152,217,WEST TOWN,195,194,21,10,22,-1,25,6.461538461538462,3.861003861003861,16.923076923076923,-0.5128205128205128,13.020833333333334
98,609811,BRIGHT,Orville T Bright Elementary School,ES,False,True,True,True,41.699726,-87.562084,227,148,64,41,68,200,159,63,36,67,SOUTH DEERING,186,164,-27,11,-5,-22,-1,-11.894273127753303,7.4324324324324325,-12.195121951219512,-11.827956989247312,-1.4705882352941178
99,609794,EDISON,Thomas A Edison Regional Gifted Center ES,ES,False,True,True,False,41.971506,-87.709304,262,26,16,1,29,266,28,19,2,29,ALBANY PARK,261,264,4,2,1,3,0,1.5267175572519085,7.6923076923076925,100.0,1.1494252873563218,0.0
100,609977,WOODLAWN,Woodlawn Community Elementary School,ES,False,False,True,True,41.773366,-87.594392,186,124,12,0,0,167,136,15,2,4,WOODLAWN,186,165,-19,12,2,-21,4,-10.21505376344086,9.67741935483871,inf,-11.290322580645162,inf
101,609961,NINOS HEROES,Ninos Heroes Elementary Academic Center,ES,False,True,True,True,41.743753,-87.551862,310,221,29,42,45,276,212,28,49,56,SOUTH CHICAGO,268,227,-34,-9,7,-41,11,-10.96774193548387,-4.072398190045249,16.666666666666668,-15.298507462686567,24.444444444444443
102,609830,BRUNSON,Milton Brunson Math & Science Specialty ES,ES,False,True,True,True,41.897663,-87.765606,425,297,81,40,65,433,323,99,56,88,AUSTIN,385,377,8,26,16,-8,23,1.8823529411764706,8.754208754208754,40.0,-2.0779220779220777,35.38461538461539
103,609680,PAYTON HS,Walter Payton College Preparatory High School,HS,True,False,False,False,41.901575,-87.635385,1230,372,107,23,300,1260,405,122,30,323,NEAR NORTH SIDE,1207,1230,30,33,7,23,23,2.4390243902439024,8.870967741935484,30.434782608695652,1.9055509527754764,7.666666666666667
104,610323,BOWEN HS,Bowen High School,HS,True,False,False,False,41.734627,-87.55755,202,176,64,20,43,169,140,59,19,39,SOUTH CHICAGO,182,150,-33,-36,-1,-32,-4,-16.336633663366335,-20.454545454545453,-5.0,-17.582417582417584,-9.30232558139535
105,609968,MCAULIFFE,Sharon Christa McAuliffe Elementary School,ES,False,True,True,True,41.914816,-87.723931,575,440,76,229,527,560,353,74,234,514,HERMOSA,346,326,-15,-87,5,-20,-13,-2.608695652173913,-19.772727272727273,2.183406113537118,-5.780346820809249,-2.4667931688804554
106,609738,LINCOLN PARK HS,Lincoln Park High School,HS,True,False,False,False,41.918268,-87.646009,2063,928,172,89,660,2096,936,152,148,660,LINCOLN PARK,1974,1948,33,8,59,-26,0,1.5996122152205525,0.8620689655172413,66.29213483146067,-1.3171225937183384,0.0
107,610367,DEPRIEST,Oscar DePriest Elementary School,ES,False,True,True,True,41.877979,-87.766298,471,372,101,10,22,480,358,109,8,47,AUSTIN,461,472,9,-14,-2,11,25,1.910828025477707,-3.763440860215054,-20.0,2.386117136659436,113.63636363636364
108,400043,HOPE LEARNING ACADEMY,Hope Institute Learning Academy,ES,False,False,True,False,41.883362,-87.668077,238,188,80,10,14,0,0,0,0,0,NEAR WEST SIDE,228,0,-238,-188,-10,-228,-14,-100.0,-100.0,-100.0,-100.0,-100.0
109,609960,HALE,Nathan Hale Elementary School,ES,False,True,True,True,41.780192,-87.776579,799,489,109,201,636,770,463,109,211,623,CLEARING,598,559,-29,-26,10,-39,-13,-3.6295369211514394,-5.316973415132924,4.975124378109452,-6.521739130434782,-2.0440251572327046
110,610141,RAVENSWOOD,Ravenswood Elementary School,ES,False,True,True,True,41.960746,-87.670922,536,151,53,75,155,504,155,62,58,143,LAKE VIEW,461,446,-32,4,-17,-15,-12,-5.970149253731344,2.6490066225165565,-22.666666666666668,-3.2537960954446854,-7.741935483870968
111,609766,VAUGHN HS,Jacqueline B Vaughn Occupational High School,HS,True,False,False,False,41.960364,-87.764663,194,145,194,75,118,212,159,212,86,128,PORTAGE PARK,119,126,18,14,11,7,10,9.278350515463918,9.655172413793103,14.666666666666666,5.882352941176471,8.474576271186441
112,610568,PATHWAYS - AVONDALE HS,Pathways in Education- Avondale,HS,True,False,False,False,41.939433,-87.705206,328,243,47,46,248,290,239,59,41,231,AVONDALE,282,249,-38,-4,-5,-33,-17,-11.585365853658537,-1.646090534979424,-10.869565217391305,-11.702127659574469,-6.854838709677419
113,610308,RUDOLPH,Wilma Rudolph Elementary Learning Center,ES,False,True,True,True,41.883568,-87.669477,110,66,98,30,45,97,59,96,32,46,NEAR WEST SIDE,80,65,-13,-7,2,-15,1,-11.818181818181818,-10.606060606060606,6.666666666666667,-18.75,2.2222222222222223
114,609819,BURKE,Edmond Burke Elementary School,ES,False,True,True,True,41.79676,-87.616141,277,203,34,2,11,246,197,45,1,7,WASHINGTON PARK,275,245,-31,-6,-1,-30,-4,-11.191335740072201,-2.955665024630542,-50.0,-10.909090909090908,-36.36363636363637
115,610282,MCNAIR,Ronald E McNair Elementary School,ES,False,True,True,True,41.897819,-87.746731,355,298,82,36,64,323,266,84,33,73,AUSTIN,319,290,-32,-32,-3,-29,9,-9.014084507042254,-10.738255033557047,-8.333333333333334,-9.090909090909092,14.0625
116,610052,MANN,Horace Mann Elementary School,ES,False,True,True,True,41.748274,-87.574816,330,250,41,6,7,267,203,26,7,6,SOUTH CHICAGO,324,260,-63,-47,1,-64,-1,-19.09090909090909,-18.8,16.666666666666668,-19.753086419753085,-14.285714285714286
117,609730,SENN HS,Nicholas Senn High School,HS,True,False,False,False,41.989029,-87.667136,1508,1092,198,299,604,1449,1025,194,378,583,EDGEWATER,1209,1071,-59,-67,79,-138,-21,-3.9124668435013263,-6.135531135531136,26.421404682274247,-11.41439205955335,-3.4768211920529803
118,610070,MCPHERSON,James B McPherson Elementary School,ES,False,True,True,True,41.967847,-87.676288,668,306,167,194,374,738,321,177,198,379,LINCOLN SQUARE,474,540,70,15,4,66,5,10.479041916167665,4.901960784313726,2.0618556701030926,13.924050632911392,1.3368983957219251
119,610564,DISNEY II HS,Disney II Magnet High School,HS,True,True,False,False,41.952488,-87.721364,747,456,105,72,417,742,463,117,86,416,IRVING PARK,675,656,-5,7,14,-19,-1,-0.6693440428380187,1.5350877192982457,19.444444444444443,-2.814814814814815,-0.23980815347721823
120,400178,MOVING EVEREST,Moving Everest Charter School,ES,False,True,True,False,41.888259,-87.755281,770,650,81,13,34,767,633,111,10,40,AUSTIN,757,757,-3,-17,-3,0,6,-0.38961038961038963,-2.6153846153846154,-23.076923076923077,0.0,17.647058823529413
121,609704,FARRAGUT HS,David G Farragut Career Academy High School,HS,True,False,False,False,41.84856,-87.708706,453,422,123,158,389,488,441,124,186,434,SOUTH LAWNDALE,295,302,35,19,28,7,45,7.72626931567329,4.502369668246446,17.72151898734177,2.3728813559322033,11.568123393316196
122,400069,POLARIS,Polaris Charter Academy,ES,False,True,True,False,41.89255,-87.707796,371,291,51,4,29,355,246,44,3,37,HUMBOLDT PARK,367,352,-16,-45,-1,-15,8,-4.3126684636118595,-15.463917525773196,-25.0,-4.087193460490464,27.586206896551722
123,400047,LEARN - CAMPBELL,L.E.A.R.N. - Charles and Dorothy Campbell Campus,ES,False,False,True,False,41.877861,-87.698739,359,294,39,1,8,358,276,45,5,15,EAST GARFIELD PARK,358,353,-1,-18,4,-5,7,-0.2785515320334262,-6.122448979591836,400.0,-1.3966480446927374,87.5
124,610099,NORWOOD PARK,Norwood Park Elementary School,ES,False,True,True,True,41.988153,-87.802979,338,44,53,35,122,325,46,48,40,122,NORWOOD PARK,303,285,-13,2,5,-18,0,-3.8461538461538463,4.545454545454546,14.285714285714286,-5.9405940594059405,0.0
125,610133,WARD L,Laura S Ward Elementary School,ES,False,True,True,True,41.893236,-87.718797,251,205,53,14,42,259,194,58,15,57,HUMBOLDT PARK,237,244,8,-11,1,7,15,3.187250996015936,-5.365853658536586,7.142857142857143,2.9535864978902953,35.714285714285715
126,610013,PILSEN,Pilsen Elementary Community Academy,ES,False,True,True,True,41.858849,-87.662209,216,171,41,109,189,226,156,46,103,203,LOWER WEST SIDE,107,123,10,-15,-6,16,14,4.62962962962963,-8.771929824561404,-5.504587155963303,14.953271028037383,7.407407407407407
127,610122,PEIRCE,Helen Peirce International Studies ES,ES,False,True,True,True,41.983456,-87.66585,1063,360,135,189,343,1099,333,161,190,351,EDGEWATER,874,909,36,-27,1,35,8,3.3866415804327374,-7.5,0.5291005291005291,4.004576659038902,2.3323615160349855
128,609883,DENEEN,Charles S Deneen Elementary School,ES,False,True,True,True,41.76249,-87.623345,479,362,62,2,7,458,342,78,3,9,GREATER GRAND CROSSING,477,455,-21,-20,1,-22,2,-4.384133611691023,-5.524861878453039,50.0,-4.612159329140461,28.571428571428573
129,610037,LIBBY,Arthur A Libby Elementary School,ES,False,True,True,True,41.797685,-87.659933,257,208,58,59,91,249,192,63,70,103,NEW CITY,198,179,-8,-16,11,-19,12,-3.11284046692607,-7.6923076923076925,18.64406779661017,-9.595959595959595,13.186813186813186
130,609987,HENDRICKS,Thomas A Hendricks Elementary Community Academy,ES,False,True,True,True,41.815788,-87.633664,181,149,46,7,17,181,151,46,4,13,FULLER PARK,174,177,0,2,-3,3,-4,0.0,1.342281879194631,-42.857142857142854,1.7241379310344827,-23.529411764705884
131,610300,WESTCOTT,Oliver S Westcott Elementary School,ES,False,True,True,True,41.748868,-87.634751,424,353,83,6,12,395,321,86,5,11,CHATHAM,418,390,-29,-32,-1,-28,-1,-6.839622641509434,-9.06515580736544,-16.666666666666668,-6.698564593301436,-8.333333333333334
132,610290,MAYS,Benjamin E Mays Elementary Academy,ES,False,True,True,True,41.772727,-87.637277,242,187,37,11,10,239,156,35,15,17,ENGLEWOOD,231,224,-3,-31,4,-7,7,-1.2396694214876034,-16.577540106951872,36.36363636363637,-3.0303030303030303,70.0
133,609986,HENDERSON,Charles R Henderson Elementary School,ES,False,True,True,True,41.790591,-87.671887,177,129,36,40,53,231,164,43,54,97,WEST ENGLEWOOD,137,177,54,35,14,40,44,30.508474576271187,27.131782945736433,35.0,29.197080291970803,83.01886792452831
134,610571,OMBUDSMAN - WEST HS,Ombudsman Chicago- West,HS,True,False,False,False,41.874673,-87.687842,155,121,37,2,24,139,114,22,6,24,NEAR WEST SIDE,153,133,-16,-7,4,-20,0,-10.32258064516129,-5.785123966942149,200.0,-13.071895424836601,0.0
135,610269,MCCUTCHEON,John T McCutcheon Elementary School,ES,False,True,True,True,41.970949,-87.654758,313,224,112,149,74,344,229,124,127,90,UPTOWN,164,217,31,5,-22,53,16,9.904153354632587,2.232142857142857,-14.765100671140939,32.31707317073171,21.62162162162162
136,610032,GREEN,Wendell E Green Elementary School,ES,False,True,True,True,41.719292,-87.6525,304,230,89,2,4,302,204,84,2,7,WASHINGTON HEIGHTS,302,300,-2,-26,0,-2,3,-0.6578947368421053,-11.304347826086957,0.0,-0.6622516556291391,75.0
137,609759,CLEMENTE HS,Roberto Clemente Community Academy High School,HS,True,False,False,False,41.902626,-87.686906,595,492,163,120,357,744,529,162,300,508,WEST TOWN,475,444,149,37,180,-31,151,25.04201680672269,7.520325203252033,150.0,-6.526315789473684,42.296918767507
138,609832,BYRNE,Michael M Byrne Elementary School,ES,False,True,True,False,41.795031,-87.791544,611,307,116,82,424,580,258,112,85,399,GARFIELD RIDGE,529,495,-31,-49,3,-34,-25,-5.073649754500818,-15.960912052117264,3.658536585365854,-6.427221172022684,-5.89622641509434
139,609945,GOUDY,William C. Goudy Technology Academy,ES,False,True,True,True,41.975817,-87.657912,547,393,70,248,145,512,348,66,234,155,UPTOWN,299,278,-35,-45,-14,-21,10,-6.39853747714808,-11.450381679389313,-5.645161290322581,-7.023411371237458,6.896551724137931
140,610051,NORTHWEST,Northwest Middle School,MS,False,True,True,False,41.920555,-87.757854,491,423,89,253,461,506,416,93,242,473,BELMONT CRAGIN,238,264,15,-7,-11,26,12,3.054989816700611,-1.6548463356973995,-4.3478260869565215,10.92436974789916,2.6030368763557483
141,610208,LAVIZZO,Mildred I Lavizzo Elementary School,ES,False,True,True,True,41.696262,-87.627148,337,254,47,6,8,329,264,44,4,9,ROSELAND,331,325,-8,10,-2,-6,1,-2.373887240356083,3.937007874015748,-33.333333333333336,-1.8126888217522659,12.5
142,400151,LEARN - 7,L.E.A.R.N. Charter School - 7th Campus,ES,False,False,True,False,41.88741,-87.701397,170,130,23,1,6,151,106,18,0,4,EAST GARFIELD PARK,169,151,-19,-24,-1,-18,-2,-11.176470588235293,-18.46153846153846,-100.0,-10.650887573964496,-33.333333333333336
143,400060,AHS - PASSAGES,Asian Human Services - Passages Charter School,ES,False,True,True,False,41.983371,-87.67116,304,231,35,165,50,355,223,34,158,82,EDGEWATER,139,197,51,-8,-7,58,32,16.776315789473685,-3.463203463203463,-4.242424242424242,41.726618705035975,64.0
144,609734,TAFT HS,William Howard Taft High School,HS,True,True,False,False,41.982961,-87.791547,4296,2100,551,601,1863,4218,2131,517,786,1850,NORWOOD PARK,3695,3432,-78,31,185,-263,-13,-1.8156424581005586,1.4761904761904763,30.782029950083196,-7.117726657645467,-0.6977992485238862
145,610183,SPENCER,Spencer Technology Academy,ES,False,True,True,True,41.884876,-87.750445,385,297,42,8,16,388,273,52,21,48,AUSTIN,377,367,3,-24,13,-10,32,0.7792207792207793,-8.080808080808081,162.5,-2.6525198938992043,200.0
146,610000,HOWE,Julia Ward Howe Elementary School of Excellence,ES,False,True,True,True,41.893612,-87.759398,377,293,54,18,42,354,281,46,17,45,AUSTIN,359,337,-23,-12,-1,-22,3,-6.10079575596817,-4.09556313993174,-5.555555555555555,-6.128133704735376,7.142857142857143
147,610130,PIRIE,John T Pirie Fine Arts & Academic Center ES,ES,False,False,True,True,41.74034,-87.607891,202,144,20,2,2,182,147,24,2,4,CHATHAM,200,180,-20,3,0,-20,2,-9.900990099009901,2.0833333333333335,0.0,-10.0,100.0
148,609971,HARVARD,John Harvard Elementary School of Excellence,ES,False,True,True,True,41.757341,-87.632737,345,270,83,1,7,357,275,94,4,19,GREATER GRAND CROSSING,344,353,12,5,3,9,12,3.4782608695652173,1.8518518518518519,300.0,2.616279069767442,171.42857142857142
149,609764,JUAREZ HS,Benito Juarez Community Academy High School,HS,True,False,False,False,41.852667,-87.663732,1593,1424,235,480,1503,1531,1371,218,561,1454,LOWER WEST SIDE,1113,970,-62,-53,81,-143,-49,-3.8920276208411804,-3.7219101123595504,16.875,-12.848158131177,-3.260146373918829
150,610541,LORCA,Federico Garcia Lorca Elementary School,ES,False,True,True,True,41.940026,-87.724783,639,520,91,343,597,611,457,78,328,565,AVONDALE,296,283,-28,-63,-15,-13,-32,-4.381846635367762,-12.115384615384615,-4.373177842565598,-4.391891891891892,-5.360134003350084
151,610171,MIRELES,Arnold Mireles Elementary Academy,ES,False,True,True,True,41.731717,-87.552788,466,359,53,134,204,451,346,61,145,205,SOUTH CHICAGO,332,306,-15,-13,11,-26,1,-3.218884120171674,-3.6211699164345403,8.208955223880597,-7.831325301204819,0.49019607843137253
152,400128,YCCS - CCA ACADEMY,YCCS-CCA Academy HS,HS,True,False,False,False,41.864943,-87.723662,90,71,25,0,4,65,53,16,1,1,NORTH LAWNDALE,90,64,-25,-18,1,-26,-3,-27.77777777777778,-25.35211267605634,inf,-28.88888888888889,-75.0
153,610347,CLAREMONT,Claremont Academy Elementary School,ES,False,True,True,True,41.777511,-87.681061,357,286,87,47,76,330,267,87,55,84,CHICAGO LAWN,310,275,-27,-19,8,-35,8,-7.563025210084033,-6.643356643356643,17.02127659574468,-11.290322580645162,10.526315789473685
154,609899,EBINGER,Christian Ebinger Elementary School,ES,False,True,True,False,42.004408,-87.81117,727,107,116,42,88,695,101,113,41,84,EDISON PARK,685,654,-32,-6,-1,-31,-4,-4.401650618982118,-5.607476635514018,-2.380952380952381,-4.525547445255475,-4.545454545454546
155,610138,PULASKI,Pulaski International School of Chicago,ES,False,True,True,True,41.918486,-87.683801,820,330,96,129,450,840,295,104,135,427,LOGAN SQUARE,691,705,20,-35,6,14,-23,2.4390243902439024,-10.606060606060606,4.651162790697675,2.0260492040520983,-5.111111111111111
156,609872,PEREZ,Manuel Perez Elementary School,ES,False,True,True,True,41.856029,-87.65798,267,196,46,98,249,301,193,53,113,268,LOWER WEST SIDE,169,188,34,-3,15,19,19,12.734082397003744,-1.530612244897959,15.306122448979592,11.242603550295858,7.6305220883534135
157,610235,YOUNG ES,Ella Flagg Young Elementary School,ES,False,True,True,True,41.906791,-87.767143,470,374,52,55,85,395,335,47,67,90,AUSTIN,415,328,-75,-39,12,-87,5,-15.957446808510639,-10.427807486631016,21.818181818181817,-20.96385542168675,5.882352941176471
158,609857,CLEVELAND,Grover Cleveland Elementary School,ES,False,True,True,True,41.952042,-87.706443,470,314,148,203,369,463,323,150,221,363,IRVING PARK,267,242,-7,9,18,-25,-6,-1.4893617021276595,2.8662420382165603,8.866995073891626,-9.363295880149813,-1.6260162601626016
159,400086,URBAN PREP - ENGLEWOOD HS,Urban Prep Academy for Young Men - Englewood,HS,True,False,False,False,41.781498,-87.634357,155,138,39,2,2,97,84,22,2,3,ENGLEWOOD,153,95,-58,-54,0,-58,1,-37.41935483870968,-39.130434782608695,0.0,-37.908496732026144,50.0
160,610199,COLEMON,Johnnie Colemon Elementary Academy,ES,False,True,True,True,41.677505,-87.658111,195,131,29,7,9,178,121,28,4,9,WEST PULLMAN,188,174,-17,-10,-3,-14,0,-8.717948717948717,-7.633587786259542,-42.857142857142854,-7.446808510638298,0.0
161,610142,RAY,William H Ray Elementary School,ES,False,True,True,True,41.792348,-87.594752,497,224,69,41,43,588,251,75,36,89,HYDE PARK,456,552,91,27,-5,96,46,18.309859154929576,12.053571428571429,-12.195121951219512,21.05263157894737,106.97674418604652
162,609956,GRIMES,Robert L Grimes Elementary School,ES,False,True,True,True,41.775464,-87.758803,389,269,50,143,348,368,249,48,137,332,CLEARING,246,231,-21,-20,-6,-15,-16,-5.3984575835475574,-7.434944237918216,-4.195804195804196,-6.097560975609756,-4.597701149425287
163,610033,LASALLE,LaSalle Elementary Language Academy,ES,False,True,True,False,41.9139,-87.637565,483,163,57,9,87,491,150,61,8,90,LINCOLN PARK,474,483,8,-13,-1,9,3,1.6563146997929608,-7.975460122699387,-11.11111111111111,1.8987341772151898,3.4482758620689653
164,610106,PICCOLO,Brian Piccolo Elementary Specialty School,ES,False,True,True,True,41.90014,-87.731261,575,480,94,241,349,642,469,113,288,432,HUMBOLDT PARK,334,354,67,-11,47,20,83,11.652173913043478,-2.2916666666666665,19.502074688796682,5.9880239520958085,23.78223495702006
165,609894,DRAKE,John B Drake Elementary School,ES,False,True,True,True,41.844043,-87.628553,257,221,49,4,12,300,251,70,5,15,DOUGLAS,253,295,43,30,1,42,3,16.731517509727627,13.574660633484163,25.0,16.600790513833992,25.0
166,609795,CLARK ES,George Rogers Clark Elementary School,ES,False,True,True,True,41.867813,-87.770418,151,113,12,19,54,139,93,9,22,59,AUSTIN,132,117,-12,-20,3,-15,5,-7.947019867549669,-17.699115044247787,15.789473684210526,-11.363636363636363,9.25925925925926
167,609786,AVALON PARK,Avalon Park Elementary School,ES,False,True,True,True,41.748247,-87.591654,232,173,23,0,2,189,149,26,0,2,AVALON PARK,232,189,-43,-24,0,-43,0,-18.53448275862069,-13.872832369942197,,-18.53448275862069,0.0
168,610315,WHITE,Edward White Elementary Career Academy,ES,False,True,True,True,41.672309,-87.650539,112,93,20,0,2,126,94,16,1,6,WEST PULLMAN,112,125,14,1,1,13,4,12.5,1.075268817204301,inf,11.607142857142858,200.0
169,400111,LEARN - PERKINS,L.E.A.R.N. - Hunter Perkins Campus,ES,False,True,True,False,41.743122,-87.665721,463,352,40,1,7,479,311,51,1,9,AUBURN GRESHAM,462,478,16,-41,0,16,2,3.4557235421166306,-11.647727272727273,0.0,3.463203463203463,28.571428571428573
170,610592,ENGLEWOOD STEM HS,Englewood STEM High School,HS,True,False,False,False,41.770251,-87.639061,781,677,182,45,72,602,522,138,47,88,ENGLEWOOD,736,555,-179,-155,2,-181,16,-22.91933418693982,-22.89512555391433,4.444444444444445,-24.592391304347824,22.22222222222222
171,610148,CHAVEZ,Cesar E Chavez Multicultural Academic Center ES,ES,False,True,True,True,41.807143,-87.666037,814,693,87,374,795,783,657,96,313,764,NEW CITY,440,470,-31,-36,-61,30,-31,-3.808353808353808,-5.194805194805195,-16.310160427807485,6.818181818181818,-3.89937106918239
172,609836,CANTY,Arthur E Canty Elementary School,ES,False,True,True,True,41.948007,-87.829296,827,346,141,260,430,807,339,152,247,400,DUNNING,567,560,-20,-7,-13,-7,-30,-2.418379685610641,-2.023121387283237,-5.0,-1.2345679012345678,-6.976744186046512
173,610227,WHITNEY,Eli Whitney Elementary School,ES,False,True,True,True,41.84008,-87.725546,592,488,44,305,587,585,465,50,289,580,SOUTH LAWNDALE,287,296,-7,-23,-16,9,-7,-1.1824324324324325,-4.713114754098361,-5.245901639344262,3.1358885017421603,-1.192504258943782
174,610067,MCKAY,Francis M McKay Elementary School,ES,False,True,True,True,41.768143,-87.691787,633,498,100,129,173,613,435,100,180,235,CHICAGO LAWN,504,433,-20,-63,51,-71,62,-3.1595576619273302,-12.650602409638553,39.53488372093023,-14.087301587301587,35.83815028901734
175,610213,WADSWORTH,James Wadsworth Elementary School,ES,False,True,True,True,41.773478,-87.601018,480,345,58,1,15,470,305,59,5,21,WOODLAWN,479,465,-10,-40,4,-14,6,-2.0833333333333335,-11.594202898550725,400.0,-2.922755741127349,40.0
176,609896,DRUMMOND,Thomas Drummond Elementary School,ES,False,True,True,True,41.915914,-87.674495,305,41,42,26,78,336,47,46,24,90,LOGAN SQUARE,279,312,31,6,-2,33,12,10.163934426229508,14.634146341463415,-7.6923076923076925,11.827956989247312,15.384615384615385
177,610547,SOUTH SHORE INTL HS,South Shore Intl College Prep High School,HS,True,False,False,False,41.758792,-87.576353,508,387,57,7,17,566,441,68,8,19,SOUTH SHORE,501,558,58,54,1,57,2,11.417322834645669,13.953488372093023,14.285714285714286,11.377245508982035,11.764705882352942
178,609679,PROSSER HS,Charles Allen Prosser Career Academy High School,HS,True,False,False,False,41.920059,-87.761048,1150,1022,163,187,846,1168,1025,182,268,884,BELMONT CRAGIN,963,900,18,3,81,-63,38,1.565217391304348,0.29354207436399216,43.31550802139037,-6.542056074766355,4.491725768321513
179,400044,KIPP - ASCEND,KIPP Ascend Charter School,ES,False,True,True,False,41.85837,-87.721071,905,770,107,10,48,946,750,110,29,62,NORTH LAWNDALE,895,917,41,-20,19,22,14,4.530386740331492,-2.5974025974025974,190.0,2.458100558659218,29.166666666666668
180,609879,DAWES,Charles Gates Dawes Elementary School,ES,False,True,True,True,41.745078,-87.717353,977,827,159,299,820,943,801,169,295,792,ASHBURN,678,648,-34,-26,-4,-30,-28,-3.480040941658137,-3.1438935912938333,-1.3377926421404682,-4.424778761061947,-3.4146341463414633
181,609875,DARWIN,Charles R Darwin Elementary School,ES,False,True,True,True,41.923323,-87.705413,499,353,98,207,402,491,361,103,196,404,LOGAN SQUARE,292,295,-8,8,-11,3,2,-1.6032064128256514,2.26628895184136,-5.314009661835748,1.0273972602739727,0.4975124378109453
182,609880,DECATUR,Stephen Decatur Classical Elementary School,ES,False,True,True,False,42.009289,-87.704619,322,37,24,5,45,330,51,24,7,43,WEST RIDGE,317,323,8,14,2,6,-2,2.484472049689441,37.83783783783784,40.0,1.8927444794952681,-4.444444444444445
